b2-1179|unos zapatos de ante=>一双绒面皮鞋
b2-1180|un vestido de terciopelo=>一条天鹅绒长裙
b2-1181|unos pantalones de pana=>一条灯芯绒裤
b2-1182|un vestido con encaje=>一条带蕾丝的裙子
b2-1183|nervios de acero=>钢铁般的神经;acero inoxidable=>不锈钢
b2-1184|un cable de cobre=>一根铜线
b2-1185|una estatua de bronce=>一座青铜像
b2-1186|papel de aluminio=>铝箔
b2-1187|envenenamiento por plomo=>铅中毒
b2-1188|un tapón de corcho=>一个软木塞
b2-1189|una cesta de bambú=>一只竹篮
b2-1190|un muro de hormigón=>一堵混凝土墙
b2-1191|una escultura de escayola=>一座石膏像
b2-1192|azulejos de cerámica=>陶瓷瓷砖
b2-1193|un juego de porcelana=>一套瓷器
b2-1194|modelar la arcilla=>捏黏土
b2-1195|manos de barro=>沾满泥的手;taller de barro=>陶土工坊
b2-1196|una rueda de caucho=>一只橡胶轮
b2-1197|echar gasolina=>加油;el precio de la gasolina=>油价
b2-1198|hacer el repostaje=>加油补给
b2-1199|un neumático pinchado=>一只被扎的轮胎;cambiar el neumático=>换胎
b2-1200|la rueda de repuesto=>备胎;sacar la rueda de repuesto=>取出备胎
b2-1201|girar el volante=>打方向盘;con las manos en el volante=>手握方向盘
b2-1202|pisar el embrague=>踩离合
b2-1203|un acantilado impresionante=>一座壮观的悬崖
b2-1204|la ría de Bilbao=>毕尔巴鄂河口湾
b2-1205|el estuario del río=>河口三角湾
b2-1206|la Península Ibérica=>伊比利亚半岛
b2-1207|el estrecho de Gibraltar=>直布罗陀海峡
b2-1208|la bahía de Cádiz=>加的斯海湾
b2-1209|una cala escondida=>一处隐秘小海湾
b2-1210|el cabo de Gata=>加塔海角
b2-1211|un archipiélago volcánico=>火山群岛
b2-1212|un arrecife de coral=>一片珊瑚礁;naufragar en el arrecife=>在礁石上失事
b2-1213|una duna de arena=>一座沙丘
b2-1214|las marismas del Guadalquivir=>瓜达尔基维尔河盐沼
b2-1215|un pantano artificial=>一座人工水库;un pantano natural=>天然沼泽
b2-1216|la laguna costera=>沿海潟湖
b2-1217|un afluente del Ebro=>埃布罗河支流
b2-1218|el cauce del río=>河床;desbordarse el cauce=>漫过河床
b2-1219|la cuenca del Mediterráneo=>地中海流域
b2-1220|los animales de la sabana=>草原动物
b2-1221|la estepa asiática=>亚洲干草原
b2-1222|la cordillera de los Andes=>安第斯山脉
b2-1223|la meseta castellana=>卡斯蒂利亚高原
b2-1224|una ladera empinada=>一道陡坡;en la ladera del monte=>在山腰
b2-1225|un desfiladero rocoso=>一处岩石隘口
b2-1226|una cueva prehistórica=>一处史前洞穴
b2-1227|un barranco profundo=>一道深沟
b2-1228|un chubasco repentino=>一场骤雨
b2-1229|una llovizna fina=>毛毛细雨
b2-1230|caer granizo=>下冰雹
b2-1231|una helada tardía=>一场晚霜
b2-1232|la escarcha de la mañana=>清晨的霜
b2-1233|el rocío de la madrugada=>凌晨的露水
b2-1234|entre la bruma=>在薄雾中
b2-1235|un vendaval derribó árboles=>一场狂风刮倒树木
b2-1236|el tifón azotó la costa=>台风袭击海岸
b2-1237|los vientos del monzón=>季风
b2-1238|la rueda de la fortuna=>摩天轮;la rueda de repuesto del coche=>车上备胎
b2-1239|el eje de la Tierra=>地轴;el eje de la discusión=>讨论主线
b2-1240|el engranaje de un reloj=>钟表齿轮;un engranaje perfecto=>环环相扣
b2-1241|un muelle de carga=>装货码头;el muelle del colchón=>床垫弹簧
b2-1242|el gozne de la puerta=>门上的铰链
b2-1243|una bisagra oxidada=>一个生锈的合页
b2-1244|echar el pestillo=>上插销
b2-1245|abrir con la llave=>用钥匙开;forzar la cerradura=>撬锁
b2-1246|una llave maestra=>一把万能钥匙
b2-1247|un candado enorme=>一把大挂锁;cerrar con candado=>用挂锁锁上
b2-1248|la verja del jardín=>花园铁门;tras la verja=>在栅栏后面
b2-1249|cerrar el portón=>关大门
b2-1250|la techumbre de madera=>木构屋顶
b2-1251|una viga maestra=>主梁
b2-1252|un muro de ladrillo=>一堵砖墙
b2-1253|una pared maestra=>承重墙
b2-1254|una ventana corredera=>一扇推拉窗
b2-1255|bajar la persiana=>放下卷帘
b2-1256|un toldo de rayas=>条纹遮阳篷
b2-1257|una farola de la esquina=>街角一盏路灯
b2-1258|tirar el papel a la papelera=>把纸扔进垃圾桶
b2-1259|el contenedor de reciclaje=>回收大箱
b2-1260|un bordado a mano=>一件手绣
b2-1261|dar una puntada=>缝一针
b2-1262|coser con dedal=>戴着顶针缝
b2-1263|ensartar la aguja=>穿针
b2-1264|el bastidor de bordar=>绣架
b2-1265|un ovillo de lana=>一团毛线
b2-1266|una respuesta ambigua=>一个含糊的回答;de forma ambigua=>含混不清地
b2-1267|un informe exhaustivo=>一份详尽的报告
b2-1268|una explicación sucinta=>一个简明的解释
b2-1269|un análisis pormenorizado=>一份面面俱到的分析
b2-1270|un examen somero=>一次粗浅的检视;a la ligera y somera=>走马观花
b2-1271|un tratamiento superficial=>表面处理;una persona superficial=>一个肤浅的人
b2-1272|una charla frívola=>一场轻浮闲聊
b2-1273|una probabilidad ínfima=>极小的概率
b2-1274|de sumo interés=>至关重要;sumo cuidado=>万分小心
b2-1275|el mínimo esfuerzo=>最小的努力;al mínimo detalle=>细到最微处
b2-1276|la máxima atención=>最大的专注;al máximo=>到极限
b2-1277|de primordial importancia=>头等重要
b2-1278|una decisión trascendental=>一个影响深远的决定
b2-1279|una conversación banal=>一场平庸的闲聊
b2-1280|un chiste vulgar=>一个低俗笑话
b2-1281|un hombre ordinario=>一个普通人;comida ordinaria=>粗茶淡饭
b2-1282|un día corriente=>平常的一天;gente corriente=>普通老百姓
b2-1283|un talento extraordinario=>非凡的才华;medidas extraordinarias=>非常措施
b2-1284|un caso excepcional=>一个特例;un rendimiento excepcional=>出类拔萃的表现
b2-1285|un fenómeno insólito=>一个异乎寻常的现象
b2-1286|un hecho inusual=>一件不寻常的事
b2-1287|lluvias esporádicas=>零星降雨;contactos esporádicos=>偶尔联系
b2-1288|un visitante frecuente=>常客;con frecuencia=>经常
b2-1289|una señal intermitente=>断断续续的信号;lluvia intermitente=>阵雨不断
b2-1290|trabajo ininterrumpido=>不间断工作;24 horas ininterrumpidas=>通宵达旦
b2-1291|un chequeo periódico=>定期体检
b2-1292|daños eventuales=>偶发损失;el resultado eventual=>最终结果
b2-1293|una solución provisional=>临时方案;medidas provisionales=>临时措施
b2-1294|la versión definitiva=>最终版本;cerrar de forma definitiva=>一锤定音
b2-1295|un contrato permanente=>长期合同;daño permanente=>永久性损伤
b2-1296|una alegría pasajera=>一时的高兴;pasajeros del tren=>列车乘客
b2-1297|una fama efímera=>昙花一现的名声;la belleza efímera=>转瞬即逝的美
b2-1298|una estrella fugaz=>一颗流星;un amor fugaz=>一段转瞬即逝的爱
b2-1299|con pasos pausados=>迈着从容的步子;hablar pausado=>说话不紧不慢
b2-1300|el ritmo acelerado de vida=>飞快的生活节奏
b2-1301|un crecimiento vertiginoso=>令人目眩的增长;una velocidad vertiginosa=>风驰电掣
b2-1302|un final abrupto=>突兀的结局;una cuesta abrupta=>陡坡
b2-1303|un terreno escarpado=>陡峭的地形
b2-1304|terreno llano=>平坦地面;hablar en tono llano=>说大白话
b2-1305|un terreno ondulado=>起伏的地形
b2-1306|un trayecto accidentado=>一段颠簸路程;una zona accidentada=>事故多发地段
b2-1307|el suelo resbaladizo=>湿滑的地面
b2-1308|una superficie rugosa=>粗糙的表面
b2-1309|ponerse tieso=>僵住;una cuerda tiesa=>绷紧的绳
b2-1310|una cintura elástica=>松紧腰带
b2-1311|un horario rígido=>死板的日程;normas rígidas=>僵化的规定
b2-1312|un material resistente=>一种抗造的材料;resistente al agua=>防水
b2-1313|una escalera inestable=>一把不稳的梯子;un gobierno inestable=>不稳定的政府
b2-1314|una respuesta vacilante=>一个吞吞吐吐的回答;pasos vacilantes=>迟疑的步子
b2-1315|una fe inquebrantable=>不可动摇的信念
b2-1316|un tono dubitativo=>犹犹豫豫的语气
b2-1317|una persona decidida=>一个果断的人;carácter decidido=>果决的性格
b2-1318|actuar resuelto=>行动果断;un hombre resuelto=>一个雷厉风行的人
b2-1319|un caballero cabal=>一位正派君子
b2-1320|un funcionario íntegro=>一位清廉正派的官员
b2-1321|un hombre honrado=>一个诚实的人;ganarse la vida honradamente=>清白谋生
b2-1322|un político corrupto=>一个腐败的政客
b2-1323|un juez probo=>一位清廉的法官
b2-1324|una competencia desleal=>不正当竞争;un socio desleal=>不忠的合伙人
b2-1325|un gesto noble=>一个高尚的举动;origen noble=>贵族出身
b2-1326|un empleo digno=>一份体面的工作;digno de mención=>值得一提
b2-1327|una conducta indigna=>一种不齿的行径;indigno de confianza=>不值得信任
b2-1328|un trato humillante=>一种羞辱人的对待
b2-1329|comentarios denigrantes=>贬损人的评论
b2-1330|un esfuerzo loable=>值得称道的努力
b2-1331|un trabajo meritorio=>一项有功之劳
b2-1332|una suerte envidiable=>令人羡慕的好运
b2-1333|un esfuerzo plausible=>值得肯定的努力
b2-1334|una teoría discutible=>一个有争议的理论
b2-1335|un tema controvertido=>一个引发争议的话题
b2-1336|un derecho indiscutible=>无可争辩的权利
b2-1337|un éxito innegable=>不可否认的成功
b2-1338|un talento innato=>一种天赋
b2-1339|un derecho adquirido=>一项既得权利;conocimientos adquiridos=>习得的知识
b2-1340|una fortuna heredada=>一笔继承的财产
b2-1341|orden público=>公共秩序;hacer público=>公之于众
b2-1342|fuentes extraoficiales=>非官方消息
b2-1343|una ceremonia solemne=>一场庄严的仪式;declaración solemne=>庄严声明
b2-1344|días festivos=>法定假日;ambiente festivo=>节日气氛
b2-1345|una fiesta ruidosa=>一场喧闹的派对
b2-1346|una calle silenciosa=>一条安静的街
b2-1347|una tarde apacible=>一个安宁的午后
b2-1348|un sueño agitado=>一场乱梦;tiempos agitados=>动荡年代
b2-1349|un mercado bullicioso=>一个熙攘的市场
b2-1350|un aplauso estrepitoso=>震耳的掌声;un fracaso estrepitoso=>惨败
﻿b2-1351|un accidente aparatoso=>一起声势浩大的事故;una caída aparatoso=>摔得人仰马翻
b2-1352|un caso notorio=>一桩众所周知的案子;un delincuente notorio=>一个臭名昭著的罪犯
b2-1353|un escritor célebre=>一位著名作家;célebre por sus novelas=>以小说闻名
b2-1354|una universidad prestigiosa=>一所名牌大学
b2-1355|una habitación oscura=>一间昏暗的房间;un pasado oscuro=>一段不光彩的过去
b2-1356|un bar penumbroso=>一家光线昏暗的酒吧
b2-1357|un futuro deslumbrante=>一个耀眼的未来;una luz deslumbrante=>刺眼的光
b2-1358|un bosque tenebroso=>一片阴森的树林
b2-1359|una casa lúgubre=>一座凄凉的房子
b2-1360|un café acogedor=>一家温馨的咖啡馆
b2-1361|un asiento confortable=>一个舒适的座位
b2-1362|hacía un calor insoportablemente húmedo=>湿热得让人受不了
b2-1363|inmensamente agradecido=>感激不尽
b2-1364|sensacionalmente bien=>好到炸裂
b2-1365|singularmente dotado=>天赋异禀
b2-1366|ha mejorado notablemente=>显著进步
b2-1367|aumentar considerablemente=>大幅增长
b2-1368|cambiar sustancialmente=>发生实质变化
b2-1369|reducir drásticamente los gastos=>大幅削减开支
b2-1370|beber moderadamente=>适度饮酒
b2-1371|comparativamente hablando=>比较而言
b2-1372|siquiera un poco=>哪怕一点也好;no tengo ni siquiera un euro=>我连一欧元都没有
b2-1373|yo tampoco=>我也不;tampoco lo sabía=>他原先也不知道
b2-1374|no lo olvidaré jamás=>我永生不忘;jamás lo había visto=>我从没见过
b2-1375|alguna vez en la vida=>人生中某一次;¿has estado alguna vez en Perú?=>你去过秘鲁吗
b2-1376|en alguna ocasión=>在某些场合
b2-1377|a menudo=>经常;voy a menudo al cine=>我常看电影
b2-1378|con frecuencia=>频繁地;va al gimnasio con frecuencia=>他常泡健身房
b2-1379|rara vez=>很少;rara vez llega tarde=>他很少迟到
b2-1380|en raras ocasiones=>在极少情况下
b2-1381|nunca jamás=>绝不;volveré nunca jamás=>我再也不回来了
b2-1382|digamos que=>比如说吧;digamos mañana a las seis=>咱们就说好明早六点
b2-1383|entre otros=>其中包括;premiados: Juan y Ana, entre otros=>获奖者有胡安、安娜等人
b2-1384|en especial=>特别地;me gusta, en especial, el postre=>我尤其爱甜点
b2-1385|por desgracia=>遗憾的是;por desgracia, se canceló=>很遗憾，取消了
b2-1386|por suerte=>幸好;por suerte llegamos a tiempo=>幸好我们赶上了
b2-1387|habló convencidamente=>他说得笃定
b2-1388|a regañadientes=>不情愿地;aceptó a regañadientes=>他勉强答应了
b2-1389|de buen grado=>心甘情愿地;ayudaría de buen grado=>他乐意帮忙
b2-1390|de mala gana=>勉强地;trabajó de mala gana=>他干活老大不情愿
b2-1391|a la fuerza=>被迫地;lo hicieron a la fuerza=>他们是被迫干的
b2-1392|de voluntad propia=>出于自愿
b2-1393|en vista de=>鉴于;en vista de los resultados=>鉴于这些结果
b2-1394|con vistas a=>着眼于，为了;ahorra con vistas a la jubilación=>他为退休攒钱
b2-1395|de cara a=>面对，为…做准备;de cara a las elecciones=>为选举做准备
b2-1396|en aras de=>为了（崇高目标）;en aras de la paz=>为了和平
b2-1397|so pretexto de=>以…为借口;so pretexto de una emergencia=>借口有急事
b2-1398|so pena de=>违者将受…;so pena de multa=>违者罚款
b2-1399|a riesgo de=>冒着…风险;a riesgo de perderlo todo=>冒着失去一切的风险
b2-1400|en calidad de=>以…身份;acudió en calidad de testigo=>他以证人身份出席
b2-1401|a título de=>作为（名义上）;a título de cortesía=>出于礼节
b2-1402|a cargo de=>由…负责;el proyecto está a cargo de Ana=>项目由安娜负责
b2-1403|a nombre de=>以…名义;la reserva está a mi nombre=>预订用的是我的名字
b2-1404|en manos de=>在…手中;el caso está en manos del juez=>案子掌握在法官手里
b2-1405|a disposición de=>供…使用;a tu disposición=>随时听候差遣
b2-1406|al alcance de=>够得着，负担得起;no está al alcance de cualquiera=>不是谁都负担得起
b2-1407|al abrigo de=>在…庇护下;al abrigo del muro=>在墙根避风处
b2-1408|a expensas de=>由…买单，牺牲…;vivir a expensas de sus padres=>啃老
b2-1409|en detrimento de=>损害…;en detrimento de la calidad=>以牺牲质量为代价
b2-1410|en pro de=>有利于;luchar en pro de los débiles=>为弱者而战
b2-1411|por parte de=>从…方面;una llamada por parte del jefe=>老板打来的电话
b2-1412|de parte de=>代表…，来自…;salúdala de mi parte=>替我问她好
b2-1413|en lo que respecta a=>就…而言;en lo que respecta al dinero=>说到钱的问题
b2-1414|en materia de=>在…方面;experto en materia fiscal=>税务方面的专家
b2-1415|con motivo de=>值…之际;con motivo de su aniversario=>值此周年之际
b2-1416|con ocasión de=>借…机会;con ocasión de las fiestas=>借节日之机
b2-1417|a la sazón=>当时（书面）;a la sazón reinaba Carlos III=>彼时在位的是卡洛斯三世
b2-1418|en su día=>当初，到时;en su día fue famoso=>他当年很有名
b2-1419|a día de hoy=>如今;a día de hoy nadie lo recuerda=>如今已没人记得
b2-1420|de toda la vida=>由来已久的;el bar de toda la vida=>那家老字号酒吧
b2-1421|de un tiempo a esta parte=>近段时间以来;de un tiempo a esta parte está raro=>他近来怪怪的
b2-1422|a la larga=>长远来看;a la larga saldrá caro=>长远看会更贵
b2-1423|de por sí=>本身;el problema, de por sí, es grave=>问题本身就严重
b2-1424|por sí solo=>独自，本身;el hecho no prueba nada por sí solo=>这件事本身说明不了什么
b2-1425|en sí=>本身;la idea en sí es buena=>点子本身不错
b2-1426|como tal=>作为…本身;como tal, no tiene poder=>作为头衔本身并无权力
b2-1427|a secas=>仅仅，直白地;lo llamó ladrón, a secas=>他就直说了句：贼
b2-1428|sin más=>没有别的，径直;se levantó y se fue sin más=>他二话不说起身就走
b2-1429|y demás=>等等;libros, cuadernos y demás=>书、本子等等
b2-1430|entre otras cosas=>其中还包括;organizó, entre otras cosas, la cena=>他还张罗了晚餐等一堆事
b2-1431|dicho sea de paso=>顺带说一句;dicho sea de paso, yo también fui=>顺便说一句，我也去了
b2-1432|a todo esto=>话说回来;a todo esto, ¿dónde está Ana?=>话说回来，安娜人呢
b2-1433|como quiera que=>鉴于（书面）;como quiera que llovía, nos quedamos=>因为下雨我们留下了
b2-1434|sea como sea=>无论如何;sea como sea, hay que intentarlo=>无论如何都得试试
b2-1435|salvo que=>除非（书面）;no iré salvo que me llames=>你不叫我我就不去
b2-1436|a menos que=>除非;a menos que llueva, saldremos=>除非下雨，否则我们出门
b2-1437|a condición de que=>以…为条件;te lo presto a condición de que lo cuides=>借你可以，前提是你得爱惜
b2-1438|en tanto que=>作为，而;en tanto que jefe, decide él=>作为老板，由他拍板
b2-1439|entre tanto=>在此期间;entre tanto, prepara la cena=>这期间你把晚饭做了
b2-1440|de sopetón=>突然地;salió de sopetón=>他冷不丁冒了出来
b2-1441|de buenas a primeras=>冷不防地;renunció de buenas a primeras=>他冷不丁就辞职了
b2-1442|sin previo aviso=>未预先通知;cancelaron la cita sin previo aviso=>他们不打招呼就取消了约会
b2-1443|con antelación=>提前;reservar con antelación=>提前预订
b2-1444|de antemano=>事先;gracias de antemano=>先谢过了
b2-1445|por adelantado=>预先;pagar por adelantado=>预付
b2-1446|a tiempo=>及时;llegar a tiempo=>及时赶到
b2-1447|a destiempo=>不合时宜地;una broma a destiempo=>一个不合时宜的玩笑
b2-1448|en tiempo récord=>破纪录地快;terminó en tiempo récord=>他以破纪录的速度完成
b2-1449|a tiempo completo=>全职地;trabaja a tiempo completo=>她做全职
b2-1450|a media jornada=>半职地;dar clases a media jornada=>半职授课
