b2-2764|dar apoyo a=>给予…支持;con el apoyo de su familia=>在家人的支持下
b2-2765|padecer insomnio=>失眠;el insomnio crónico=>慢性失眠
b2-2766|dormir profundamente=>睡得沉;dormía profundamente=>他睡得很沉
b2-2767|necesitar un descanso=>需要休息;un buen descanso nocturno=>一夜好眠
b2-2768|conciliar el sueño=>入睡;un sueño reparador=>一场恢复精力的睡眠
b2-2769|quedarse dormido=>睡着;se quedó dormido en el sofá=>他在沙发上睡着了
b2-2770|invertir en acciones=>投资股票;las acciones de la empresa=>公司股票
b2-2771|una junta de accionistas=>股东大会;los accionistas minoritarios=>小股东
b2-2772|repartir dividendos=>派发股息;un dividendo anual=>年度股息
b2-2773|una rentabilidad del 5%=>5%的收益率;buscar rentabilidad=>追求回报
b2-2774|un negocio rentable=>一门赚钱的生意;poco rentable=>不太划算
b2-2775|un fondo de inversión indexado=>一只指数投资基金
b2-2776|subir el tipo de interés=>上调利率;el tipo de interés del préstamo=>贷款利率
b2-2777|cobrar intereses=>收利息;sin interés alguno=>毫无兴趣
b2-2778|pedir una hipoteca=>申请房贷;pagar la hipoteca=>还房贷
b2-2779|un crédito hipotecario=>一笔按揭贷款;el mercado hipotecario=>抵押贷款市场
b2-2780|el banco central sube los tipos=>央行加息
b2-2781|una sucursal bancaria=>一家银行分行;la sucursal más cercana=>最近的一家网点
b2-2782|el extracto de cuenta=>银行对账单;pedir un extracto mensual=>要月度账单
b2-2783|sacar dinero del cajero automático=>从 ATM 取钱
b2-2784|sacar dinero=>取钱;sacar dinero en efectivo=>取现金
b2-2785|hacer una transferencia=>转账;hacer una transferencia inmediata=>做一笔即时转账
b2-2786|una comisión por gestión=>管理手续费;cobrar una comisión=>收手续费
b2-2787|el número de cuenta bancaria=>银行账号;darme tu número de cuenta=>把账号给我
b2-2788|el titular de la cuenta=>账户持有人;un titular de prensa=>新闻标题
b2-2789|devolver un cargo=>退回一笔扣款;reclamar un cargo indebido=>投诉一笔误扣
b2-2790|el IVA incluido=>含增值税;un 21% de IVA=>21%的增值税
b2-2791|declarar la renta=>申报个税;hacer la declaración de la renta=>做年度报税
b2-2792|la campaña de la renta=>报税季;la declaración de la renta conjunta=>合并报税
b2-2793|el contribuyente medio=>普通纳税人;devolución al contribuyente=>向纳税人退税
b2-2794|un caso de fraude fiscal=>一起逃税案;luchar contra el fraude fiscal=>打击逃税
b2-2795|la evasión de impuestos=>逃税避税;acusado de evasión de impuestos=>被控偷漏税
b2-2796|presupuestar los gastos=>给开支做预算;presupuestar una obra=>给工程报价
b2-2797|endeudarse hasta el cuello=>债台高筑;endeudarse por la hipoteca=>因房贷背上债
b2-2798|el riesgo de deflación=>通缩风险
b2-2799|el coste de la vida sube=>生活成本上涨;una ciudad de alto coste de la vida=>高生活成本城市
b2-2800|encarecer el alquiler=>推高租金;el precio se ha encarecido=>价格贵上去了
b2-2801|el Producto Interior Bruto=>国内生产总值;crecimiento del PIB=>GDP 增长
b2-2802|una recesión económica=>一场经济衰退;entrar en recesión=>陷入衰退
b2-2803|desplomarse la bolsa=>股市崩盘;el edificio se desplomó=>楼塌了
b2-2804|declararse en quiebra=>宣告破产;llevar a la quiebra=>拖垮至破产
b2-2805|quebrar la empresa=>公司倒闭;la compañía quebró=>公司破产了
b2-2806|declararse en bancarrota=>宣布破产
b2-2807|acogerse a un concurso de acreedores=>申请破产重组
b2-2808|el mayor acreedor=>最大债权人;satisfacer a los acreedores=>安抚债权人
b2-2809|un deudor moroso=>一个拖欠的债务人
b2-2810|una fusión entre bancos=>一次银行合并;la fusión de dos empresas=>两家公司合并
b2-2811|una adquisición hostil=>一次恶意收购;la adquisición de una lengua=>语言的习得
b2-2812|absorber a la competencia=>吞并竞争对手;absorber conocimientos=>吸收知识
b2-2813|romper el monopolio=>打破垄断;un monopolio estatal=>国家垄断
b2-2814|un oligopolio de dos empresas=>双寡头格局
b2-2815|defender la libre competencia=>捍卫自由竞争
b2-2816|una política de desregulación=>放松管制政策
b2-2817|una subvención agrícola=>农业补贴;conceder una subvención=>发放补贴
b2-2818|subvencionar el transporte público=>补贴公共交通
b2-2819|una ayuda pública al alquiler=>租房公共补贴
b2-2820|reformar la fiscalidad=>改革税制;una fiscalidad alta=>高税负
b2-2821|trabajar por cuenta propia como autónomo=>以自由职业者身份自雇;darse de alta como autónomo=>登记为个体户
b2-2822|cotizar a la seguridad social=>缴纳社保;la tarjeta de la seguridad social=>社保卡
b2-2823|cotizar por contingencias comunes=>按一般险别缴社保;cotizar un precio=>报个价
b2-2824|un fondo de pensiones privado=>一只私人养老基金
b2-2825|convocar una huelga=>发起罢工;huelga general=>总罢工
b2-2826|afiliarse a un sindicato=>加入工会;negociar con el sindicato=>与工会谈判
b2-2827|firmar un convenio colectivo=>签署集体协议
b2-2828|subir el salario mínimo=>上调最低工资
b2-2829|cobrar la nómina=>领工资;una nómina mensual=>月度工资单
b2-2830|el sueldo bruto anual=>年度税前工资
b2-2831|el sueldo neto mensual=>月度税后工资
b2-2832|cobrar la paga extra de Navidad=>拿圣诞双薪
b2-2833|pedir una subida salarial=>要求加薪;una subida salarial del 4%=>4%的加薪
b2-2834|abrir la negociación colectiva=>启动集体谈判
b2-2835|negociar con=>与…谈判;negociar un contrato=>谈一份合同
b2-2836|la ley de la oferta y la demanda=>供需法则
b2-2837|una interrupción en la cadena de suministro=>供应链中断
b2-2838|quedarse sin stock=>库存告罄;reponer el stock=>补货
b2-2839|un almacén logístico=>一座物流仓库
b2-2840|transportar mercancías=>运输货物;mercancía peligrosa=>危险品
b2-2841|comprar al mayorista=>从批发商进货
b2-2842|una cadena minorista=>一家连锁零售商
b2-2843|el auge del comercio electrónico=>电商的兴起
b2-2844|envío gratuito=>包邮;gastos de envío=>运费
b2-2845|hacer una devolución=>办退货;política de devoluciones=>退货政策
b2-2846|pedir el reembolso=>要求退款;el reembolso del billete=>机票退票款
b2-2847|reembolsar el dinero=>退钱;ser reembolsado íntegramente=>全额退款
b2-2848|comprobar el saldo=>查余额;comprar en la sección de saldos=>在打折区淘货
b2-2849|una liquidación de existencias=>清仓甩卖;la liquidación de la empresa=>公司清算
b2-2850|un proveedor local=>一家本地供应商;cambiar de proveedor=>换供应商
b2-2851|proveer de=>为…提供;proveer las necesidades=>满足需求
b2-2852|importar materia prima=>进口原材料;la materia prima renovable=>可再生原料
b2-2853|aumentar la producción=>增产;la producción en serie=>批量生产
b2-2854|mejorar la productividad=>提升生产率;una caída de la productividad=>生产率下滑
b2-2855|una plantilla fija de 50 empleados=>50人的正式编制
b2-2856|un contrato temporal de 6 meses=>一份6个月临时合同
b2-2857|un contrato indefinido=>一份无固定期限合同
b2-2858|una indemnización por despido=>一笔解雇赔偿金;pagar una indemnización=>支付赔偿
b2-2859|un despido improcedente=>一次不当解雇;declarar el despido improcedente=>判定解雇不当
b2-2860|presentar la renuncia=>递交辞呈;la renuncia a un derecho=>放弃一项权利
b2-2861|el desempleo juvenil=>青年失业;luchar contra el desempleo=>抗击失业
b2-2862|la tasa de paro baja=>失业率下降;una tasa de paro del 15%=>15%的失业率
b2-2863|estar en el paro=>处于失业;cobrar el paro=>领失业救济
b2-2864|consultar la bolsa de empleo=>查招聘信息
b2-2865|pasar una entrevista de trabajo=>通过求职面试;preparar la entrevista de trabajo=>准备面试
b2-2866|escribir una carta de motivación=>写一封求职信
b2-2867|el seleccionador me llamó=>招聘官给我打了电话
b2-2868|presentar su candidatura=>提交候选申请;una candidatura presidencial=>总统候选资格
b2-2869|acreditar experiencia laboral=>证明工作经验;años de experiencia laboral=>多年工作经验
b2-2870|un perfil profesional sólido=>一份过硬的职业画像
b2-2871|la formación continua=>继续教育;un curso de formación continua=>一期进修课程
b2-2872|una promoción interna=>一次内部晋升;una promoción de 2x1=>买一送一促销
b2-2873|promocionar a alguien=>提拔某人;promocionar un producto=>推广产品
b2-2874|una retribución variable=>浮动报酬;la retribución anual=>年度报酬
b2-2875|el balance de situación=>资产负债表;equilibrar el balance=>平衡收支
b2-2876|una auditoría externa=>一次外部审计;someter a auditoría=>接受审计
b2-2877|el departamento de contabilidad=>会计部门;llevar la contabilidad=>做账
b2-2878|trabajar de contable=>当会计;un contable titulado=>一名注册会计
b2-2879|el ejercicio contable=>会计年度;un criterio contable=>一条会计准则
b2-2880|cerrar el año en números rojos=>全年收赤字
b2-2881|en números rojos=>处于亏损;la empresa está en números rojos=>公司在亏损
b2-2882|un informe anual de resultados=>年度业绩报告;publicar el informe anual=>发布年报
b2-2883|exigir transparencia=>要求透明;la transparencia informativa=>信息透明
b2-2884|convocar la reunión de accionistas=>召开股东大会
b2-2885|definir la estrategia empresarial=>制定企业战略
b2-2886|exportar al mercado europeo=>出口欧洲市场;exportar productos manufacturados=>出口工业品
b2-2887|la balanza comercial es deficitaria=>贸易逆差;una balanza comercial favorable=>贸易顺差
b2-2888|imponer un arancel=>加征关税;aranceles aduaneros=>关税
b2-2889|fomentar el comercio justo=>倡导公平贸易
b2-2890|llamar al boicot=>呼吁抵制;un boicot a los productos=>抵制产品
